Path 1 LON	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76653264258463	-46.76642534691675	-46.76631805124887	-46.766210755580985	-46.766103459913104	-46.76599616424522	-46.76588886857734	-46.76578157290947	-46.76567427724159	-46.765566981573706	-46.765459685905824	-46.76535239023794	-46.76524509457006	-46.76513779890218	-46.7650305032343	-46.764923207566426	-46.764815911898545	-46.76470861623066	-46.76470861623066	-46.76470861623066	-46.76470861623066	-46.76470861623066	-46.76460132056278	-46.7644940248949	-46.76438672922702	-46.76438672922702	-46.76438672922702	-46.76438672922702	-46.76438672922702	-46.76438672922702	-46.76427943355914	-46.764172137891265	-46.764064842223384	-46.7639575465555	-46.76385025088762	-46.76374295521974	-46.76363565955186
Path 1 LAT	25.0502402401086	25.050132814647572	25.050025389186548	25.04991796372552	25.04981053826449	25.049703112803467	25.049703112803467	25.04959568734244	25.04959568734244	25.04959568734244	25.04948826188141	25.049380836420386	25.04927341095936	25.04927341095936	25.04927341095936	25.04916598549833	25.049058560037306	25.048951134576278	25.04884370911525	25.048736283654225	25.048628858193197	25.04852143273217	25.048414007271145	25.048306581810117	25.04819915634909	25.048091730888064	25.047984305427036	25.047876879966008	25.047769454504984	25.047662029043956	25.047554603582928	25.047447178121903	25.047339752660875	25.047232327199847	25.047124901738822	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794
Path 2 LON	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.766747233920384	-46.766854529588265	-46.766961825256146	-46.76706912092403	-46.76717641659191	-46.76728371225979	-46.76739100792767	-46.76749830359555	-46.767605599263426	-46.76771289493131	-46.76771289493131	-46.76771289493131	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.76749830359555	-46.76739100792767	-46.76728371225979	-46.76717641659191	-46.76706912092403	-46.766961825256146	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76653264258463	-46.76642534691675	-46.76631805124887	-46.766210755580985	-46.766103459913104	-46.76599616424522	-46.76588886857734	-46.76578157290947	-46.76567427724159	-46.765566981573706	-46.765459685905824	-46.76535239023794	-46.76524509457006	-46.76513779890218	-46.7650305032343	-46.764923207566426	-46.764815911898545	-46.76470861623066	-46.76460132056278	-46.7644940248949	-46.76438672922702	-46.76427943355914	-46.764172137891265	-46.764064842223384	-46.7639575465555	-46.76385025088762	-46.76374295521974	-46.76363565955186
Path 2 LAT	25.0502402401086	25.050132814647572	25.050025389186548	25.04991796372552	25.04981053826449	25.049703112803467	25.04959568734244	25.04948826188141	25.049380836420386	25.04927341095936	25.04916598549833	25.049058560037306	25.048951134576278	25.04884370911525	25.048736283654225	25.048628858193197	25.04852143273217	25.048414007271145	25.048306581810117	25.04819915634909	25.048091730888064	25.047984305427036	25.047876879966008	25.047769454504984	25.047662029043956	25.047554603582928	25.047447178121903	25.047339752660875	25.047339752660875	25.047232327199847	25.047124901738822	25.047124901738822	25.047124901738822	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046802625355742	25.046802625355742	25.046910050816766	25.047017476277794
Path 3 LON	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.766747233920384	-46.766854529588265	-46.766961825256146	-46.76706912092403	-46.76717641659191	-46.76728371225979	-46.76739100792767	-46.76749830359555	-46.767605599263426	-46.76771289493131	-46.76771289493131	-46.76771289493131	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.76749830359555	-46.76739100792767	-46.76728371225979	-46.76717641659191	-46.76706912092403	-46.766961825256146	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76653264258463	-46.76642534691675	-46.76631805124887	-46.766210755580985	-46.766103459913104	-46.76599616424522	-46.76588886857734	-46.76578157290947	-46.76567427724159	-46.765566981573706	-46.765459685905824	-46.76535239023794	-46.76524509457006	-46.76513779890218	-46.7650305032343	-46.764923207566426	-46.764815911898545	-46.76470861623066	-46.76460132056278	-46.7644940248949	-46.76438672922702	-46.76427943355914	-46.764172137891265	-46.764064842223384	-46.7639575465555	-46.76385025088762	-46.76374295521974	-46.76363565955186
Path 3 LAT	25.0502402401086	25.050132814647572	25.050025389186548	25.04991796372552	25.04981053826449	25.049703112803467	25.04959568734244	25.04948826188141	25.049380836420386	25.04927341095936	25.04916598549833	25.049058560037306	25.048951134576278	25.04884370911525	25.048736283654225	25.048628858193197	25.04852143273217	25.048414007271145	25.048306581810117	25.04819915634909	25.048091730888064	25.047984305427036	25.047876879966008	25.047769454504984	25.047662029043956	25.047554603582928	25.047447178121903	25.047339752660875	25.047339752660875	25.047232327199847	25.047124901738822	25.047124901738822	25.047124901738822	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046802625355742	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046802625355742	25.046910050816766	25.047017476277794
Path 4 LON	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.766747233920384	-46.766854529588265	-46.766961825256146	-46.76706912092403	-46.76717641659191	-46.76728371225979	-46.76739100792767	-46.76749830359555	-46.767605599263426	-46.76771289493131	-46.76771289493131	-46.76771289493131	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.76749830359555	-46.76739100792767	-46.76728371225979	-46.76717641659191	-46.76706912092403	-46.766961825256146	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76653264258463	-46.76642534691675	-46.76631805124887	-46.766210755580985	-46.766103459913104	-46.76599616424522	-46.76588886857734	-46.76578157290947	-46.76567427724159	-46.765566981573706	-46.765459685905824	-46.76535239023794	-46.76524509457006	-46.76513779890218	-46.7650305032343	-46.764923207566426	-46.764815911898545	-46.76470861623066	-46.76460132056278	-46.7644940248949	-46.76438672922702	-46.76427943355914	-46.764172137891265	-46.764064842223384	-46.7639575465555	-46.76385025088762	-46.76374295521974	-46.76363565955186
Path 4 LAT	25.0502402401086	25.050132814647572	25.050025389186548	25.04991796372552	25.04981053826449	25.049703112803467	25.04959568734244	25.04948826188141	25.049380836420386	25.04927341095936	25.04916598549833	25.049058560037306	25.048951134576278	25.04884370911525	25.048736283654225	25.048628858193197	25.04852143273217	25.048414007271145	25.048306581810117	25.04819915634909	25.048091730888064	25.047984305427036	25.047876879966008	25.047769454504984	25.047662029043956	25.047554603582928	25.047447178121903	25.047339752660875	25.047339752660875	25.047232327199847	25.047124901738822	25.047124901738822	25.047124901738822	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046802625355742	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046802625355742	25.046910050816766	25.047017476277794
Path 5 LON	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.766747233920384	-46.766854529588265	-46.766961825256146	-46.76706912092403	-46.76717641659191	-46.76728371225979	-46.76739100792767	-46.76749830359555	-46.767605599263426	-46.76771289493131	-46.76771289493131	-46.76771289493131	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.76749830359555	-46.76739100792767	-46.76728371225979	-46.76717641659191	-46.76706912092403	-46.766961825256146	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76653264258463	-46.76642534691675	-46.76631805124887	-46.766210755580985	-46.766103459913104	-46.76599616424522	-46.76588886857734	-46.76578157290947	-46.76567427724159	-46.765566981573706	-46.765459685905824	-46.76535239023794	-46.76524509457006	-46.76513779890218	-46.7650305032343	-46.764923207566426	-46.764815911898545	-46.76470861623066	-46.76460132056278	-46.7644940248949	-46.76438672922702	-46.76427943355914	-46.764172137891265	-46.764064842223384	-46.7639575465555	-46.76385025088762	-46.76374295521974	-46.76363565955186
Path 5 LAT	25.0502402401086	25.050132814647572	25.050025389186548	25.04991796372552	25.04981053826449	25.049703112803467	25.04959568734244	25.04948826188141	25.049380836420386	25.04927341095936	25.04916598549833	25.049058560037306	25.048951134576278	25.04884370911525	25.048736283654225	25.048628858193197	25.04852143273217	25.048414007271145	25.048306581810117	25.04819915634909	25.048091730888064	25.047984305427036	25.047876879966008	25.047769454504984	25.047662029043956	25.047554603582928	25.047447178121903	25.047339752660875	25.047339752660875	25.047232327199847	25.047124901738822	25.047124901738822	25.047124901738822	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046802625355742	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046802625355742	25.046910050816766	25.047017476277794
Path 6 LON	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.76663993825251	-46.766747233920384	-46.766854529588265	-46.766961825256146	-46.76706912092403	-46.76717641659191	-46.76728371225979	-46.76739100792767	-46.76749830359555	-46.767605599263426	-46.76771289493131	-46.76771289493131	-46.76771289493131	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.767605599263426	-46.76749830359555	-46.76739100792767	-46.76728371225979	-46.76717641659191	-46.76706912092403	-46.766961825256146	-46.766854529588265	-46.766747233920384	-46.76663993825251	-46.76653264258463	-46.76642534691675	-46.76631805124887	-46.766210755580985	-46.766103459913104	-46.76599616424522	-46.76588886857734	-46.76578157290947	-46.76567427724159	-46.765566981573706	-46.765459685905824	-46.76535239023794	-46.76524509457006	-46.76513779890218	-46.7650305032343	-46.764923207566426	-46.764815911898545	-46.76470861623066	-46.76460132056278	-46.7644940248949	-46.76438672922702	-46.76427943355914	-46.764172137891265	-46.764064842223384	-46.7639575465555	-46.76385025088762	-46.76374295521974	-46.76363565955186
Path 6 LAT	25.0502402401086	25.050132814647572	25.050025389186548	25.04991796372552	25.04981053826449	25.049703112803467	25.04959568734244	25.04948826188141	25.049380836420386	25.04927341095936	25.04916598549833	25.049058560037306	25.048951134576278	25.04884370911525	25.048736283654225	25.048628858193197	25.04852143273217	25.048414007271145	25.048306581810117	25.04819915634909	25.048091730888064	25.047984305427036	25.047876879966008	25.047769454504984	25.047662029043956	25.047554603582928	25.047447178121903	25.047339752660875	25.047339752660875	25.047232327199847	25.047124901738822	25.047124901738822	25.047124901738822	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.047017476277794	25.046910050816766	25.046910050816766	25.046910050816766	25.046910050816766	25.046802625355742	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046695199894714	25.046802625355742	25.046910050816766	25.047017476277794
