Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
321.0	0.4467431731480569	0.34589701445426696	0.20735981239767612	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
322.0	0.4212747217587451	0.3261777174893931	0.25254756075186174	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
325.0	0.3261777174893931	0.2525475607518618	0.4212747217587451	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
328.0	0.21945113544484324	0.16991304429807913	0.6106358202570775	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
330.0	0.15586393194986448	0.12067978194866265	0.723456286101473	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
331.0	0.4058179879358806	0.4058179879358806	0.18836402412823885	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
332.0	0.38469169408404996	0.38469169408404996	0.23061661183190008	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
334.0	0.33333333333333337	0.33333333333333337	0.33333333333333337	36.28833522923763	18.018423205786778	66.67130862597219	325272.68037409225	0.9982997902230463	0.2981967513055559	3080.5277474950053	95.0
335.0	0.30380826716022774	0.30380826716022774	0.39238346567954446	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
338.0	0.20909306417365267	0.20909306417365267	0.5818138716526947	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
341.0	0.3628830779616602	0.4686815177809522	0.16843540425738773	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
342.0	0.345897014454267	0.44674317314805695	0.20735981239767615	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
343.0	0.32617771748939317	0.42127472175874514	0.2525475607518618	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
344.0	0.30380826716022774	0.39238346567954446	0.30380826716022774	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
347.0	0.2249220690272719	0.29049802290662763	0.48457990806610046	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
348.0	0.19707893282386296	0.254537229670151	0.5483838375059861	38.6461210260497	25.4749538374662	60.982321089958305	346406.835496731	0.9999809806302716	0.3580808306320179	3255.971374604637	95.0
349.0	0.16991304429807916	0.21945113544484324	0.6106358202570776	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
350.0	0.14423482239651478	0.18628643654969992	0.6694787410537854	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
351.0	0.3192583581792815	0.5325550387844683	0.1481866030362502	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
352.0	0.30603643517366125	0.5104995419159752	0.18346402291036348	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
357.0	0.20735981239767615	0.34589701445426696	0.4467431731480569	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
358.0	0.18346402291036354	0.3060364351736613	0.5104995419159752	38.62255840413722	24.817250988469322	61.37434358045971	346195.6305148079	0.9999692291037516	0.3539542781004241	3255.971374604637	95.0
360.0	0.13680471895193544	0.22820402517522656	0.634991255872838	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
361.0	0.2763504603978773	0.595379018487469	0.12827052111465376	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
362.0	0.26638827739486154	0.5739161458373259	0.15969557676781265	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
365.0	0.2249220690272719	0.48457990806610046	0.29049802290662763	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
366.0	0.20735981239767615	0.4467431731480569	0.34589701445426696	36.092308559790375	16.98774625640237	68.01110987869356	323515.5835055497	0.9975203348406438	0.28409358022427833	3080.527747495006	95.0
367.0	0.1883640241282389	0.4058179879358806	0.4058179879358806	36.36615331930011	18.358891885885914	66.25524444283178	325970.2075154261	0.9985028612083977	0.3025763742859813	3080.5277474950053	95.0
368.0	0.16843540425738776	0.3628830779616602	0.46868151778095213	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
370.0	0.12827052111465376	0.2763504603978772	0.595379018487469	38.6461210260497	25.4749538374662	60.982321089958305	346406.835496731	0.9999809806302716	0.3580808306320179	3255.971374604637	95.0
371.0	0.23547594466020838	0.6552258038078672	0.10929825153192438	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
372.0	0.2282040251752266	0.6349912558728379	0.13680471895193544	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
373.0	0.21945113544484324	0.6106358202570775	0.16991304429807913	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
374.0	0.20909306417365264	0.5818138716526946	0.20909306417365264	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
375.0	0.19707893282386293	0.548383837505986	0.25453722967015097	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
376.0	0.1834640229103635	0.5104995419159751	0.30603643517366125	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
377.0	0.16843540425738776	0.46868151778095213	0.3628830779616602	36.092308559790375	16.98774625640237	68.01110987869356	323515.5835055497	0.9975203348406438	0.28409358022427833	3080.527747495006	95.0
378.0	0.1523201681175398	0.4238399159412301	0.4238399159412301	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
379.0	0.13556798050355104	0.377225958788388	0.48720606070806094	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
380.0	0.1187063631843454	0.33030750698041383	0.5509861298352406	38.62255840413722	24.817250988469322	61.37434358045971	346195.6305148079	0.9999692291037516	0.3539542781004241	3255.971374604637	95.0
