Path no.	a	b	c	E_P	R_P	I_P	Length	No. pixel
1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
2.0	0.19371294336139652	0.19371294336139652	0.6125741132772069	48.90669622876389	0.0	52.689661797718145	798.5335487941416	128.0
3.0	0.08333333333333333	0.08333333333333333	0.8333333333333334	49.99979874961799	0.0	52.42255294008646	816.4363176167702	133.0
4.0	0.19371294336139652	0.6125741132772069	0.19371294336139652	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
5.0	0.1365270594958143	0.4317364702520928	0.4317364702520928	48.90669622876389	0.0	52.689661797718145	798.5335487941416	128.0
6.0	0.07061011116965424	0.22328877713380335	0.7061011116965423	49.99979874961799	0.0	52.42255294008646	816.4363176167702	133.0
7.0	0.08333333333333333	0.8333333333333334	0.08333333333333333	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
8.0	0.07061011116965424	0.7061011116965423	0.22328877713380335	48.90669622876389	0.0	52.689661797718145	798.5335487941416	128.0
9.0	0.047619047619047616	0.47619047619047616	0.47619047619047616	49.99979874961799	0.0	52.42255294008646	816.4363176167702	133.0
10.0	0.6125741132772069	0.19371294336139652	0.19371294336139652	44.02743434550032	0.0	60.43119024619227	719.589066429186	128.0
11.0	0.4317364702520928	0.1365270594958143	0.4317364702520928	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
12.0	0.22328877713380335	0.07061011116965424	0.7061011116965423	48.90669622876389	0.0	52.689661797718145	798.5335487941416	128.0
13.0	0.43173647025209283	0.43173647025209283	0.1365270594958143	44.02743434550032	0.0	60.43119024619227	719.589066429186	128.0
14.0	0.33333333333333337	0.33333333333333337	0.33333333333333337	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
15.0	0.19371294336139655	0.19371294336139655	0.6125741132772068	48.90669622876389	0.0	52.689661797718145	798.5335487941416	128.0
16.0	0.22328877713380335	0.7061011116965423	0.07061011116965424	44.02743434550032	0.0	60.43119024619227	719.589066429186	128.0
17.0	0.19371294336139655	0.6125741132772068	0.19371294336139655	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
18.0	0.13652705949581434	0.4317364702520929	0.4317364702520929	48.90669622876389	0.0	52.689661797718145	798.5335487941416	128.0
19.0	0.8333333333333334	0.08333333333333333	0.08333333333333333	44.02731223420158	0.0	60.431596037582494	719.589066429186	128.0
20.0	0.7061011116965423	0.07061011116965424	0.22328877713380335	44.02743434550032	0.0	60.43119024619227	719.589066429186	128.0
21.0	0.47619047619047616	0.047619047619047616	0.47619047619047616	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
22.0	0.7061011116965423	0.22328877713380335	0.07061011116965424	44.02731223420158	0.0	60.431596037582494	719.589066429186	128.0
23.0	0.6125741132772068	0.19371294336139655	0.19371294336139655	44.02743434550032	0.0	60.43119024619227	719.589066429186	128.0
24.0	0.4317364702520929	0.13652705949581434	0.4317364702520929	46.49702205394874	0.0	54.35662029340165	759.0613076116637	128.0
25.0	0.47619047619047616	0.47619047619047616	0.047619047619047616	44.02731223420158	0.0	60.431596037582494	719.589066429186	128.0
26.0	0.4317364702520929	0.4317364702520929	0.13652705949581434	44.02743434550032	0.0	60.43119024619227	719.589066429186	128.0
