Path no.	a	b	c	E_P	R_P	I_P	Length	No. pixel
1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.2717413244408557	0.12695092740697986	11.471698522567749	1233.5838604138671	257.0
2.0	0.19371294336139652	0.19371294336139652	0.6125741132772069	3.0440584152854697	0.3425135774664593	10.154353618621826	1283.5433007686104	265.0
3.0	0.08333333333333333	0.08333333333333333	0.8333333333333334	4.238124599665916	0.33953402968792656	9.889382421970367	1314.4438571233538	269.0
4.0	0.19371294336139652	0.6125741132772069	0.19371294336139652	1.1546284079071378	0.06823620453541272	11.52609258890152	1214.524976413867	253.0
5.0	0.1365270594958143	0.4317364702520928	0.4317364702520928	2.6956138952477127	0.06607290180159647	10.429622173309326	1233.1049818277343	254.0
6.0	0.07061011116965424	0.22328877713380335	0.7061011116965423	4.386509434345326	0.22907085652163575	9.889382421970367	1321.1821901824778	270.0
7.0	0.08333333333333333	0.8333333333333334	0.08333333333333333	1.2420417953249905	0.02512522661745316	11.610401630401611	1271.701628413867	265.0
8.0	0.07061011116965424	0.7061011116965423	0.22328877713380335	2.9776455859447433	0.027068723862631146	10.429622173309326	1227.5227639459822	252.0
9.0	0.047619047619047616	0.47619047619047616	0.47619047619047616	5.323344214340443	0.03139034627534763	9.889382421970367	1342.553304537221	272.0
10.0	0.6125741132772069	0.19371294336139652	0.19371294336139652	-0.6530483444872921	0.06796942034274345	15.535452466458082	980.7150291182477	206.0
11.0	0.4317364702520928	0.1365270594958143	0.4317364702520928	1.283311414125652	0.1573740730439223	11.471698522567749	1233.5838604138671	257.0
12.0	0.22328877713380335	0.07061011116965424	0.7061011116965423	3.0585862548382234	0.4518747732191521	10.154353618621826	1283.5433007686104	265.0
13.0	0.43173647025209283	0.43173647025209283	0.1365270594958143	-0.6777708315795199	0.025403116079006013	15.535452466458082	980.7150291182477	206.0
14.0	0.33333333333333337	0.33333333333333337	0.33333333333333337	1.2717413244408557	0.12695092740697986	11.471698522567749	1233.5838604138671	257.0
15.0	0.19371294336139655	0.19371294336139655	0.6125741132772068	3.0440584152854697	0.3425135774664593	10.154353618621826	1283.5433007686104	265.0
16.0	0.22328877713380335	0.7061011116965423	0.07061011116965424	-0.7368946781750281	0.01227524796537291	15.71611462160945	971.1855871182477	204.0
17.0	0.19371294336139655	0.6125741132772068	0.19371294336139655	1.1546284079071378	0.06823620453541272	11.52609258890152	1214.524976413867	253.0
18.0	0.13652705949581434	0.4317364702520929	0.4317364702520929	2.6956138952477127	0.06607290180159647	10.429622173309326	1233.1049818277343	254.0
19.0	0.8333333333333334	0.08333333333333333	0.08333333333333333	-1.200176373839147	0.0021185734605619925	20.870952758938074	976.7678049999997	206.0
20.0	0.7061011116965423	0.07061011116965424	0.22328877713380335	-0.6530483444872921	0.06796942034274345	15.535452466458082	980.7150291182477	206.0
21.0	0.47619047619047616	0.047619047619047616	0.47619047619047616	1.283311414125652	0.1573740730439223	11.471698522567749	1233.5838604138671	257.0
22.0	0.7061011116965423	0.22328877713380335	0.07061011116965424	-1.22790585928136	0.0021185734605619925	20.917187128216028	967.2383629999997	204.0
23.0	0.6125741132772068	0.19371294336139655	0.19371294336139655	-0.6530483444872921	0.06796942034274345	15.535452466458082	980.7150291182477	206.0
24.0	0.4317364702520929	0.13652705949581434	0.4317364702520929	1.283311414125652	0.1573740730439223	11.471698522567749	1233.5838604138671	257.0
25.0	0.47619047619047616	0.47619047619047616	0.047619047619047616	-1.1946635318237149	0.008321005152584118	20.32908621802926	976.7678049999997	206.0
26.0	0.4317364702520929	0.4317364702520929	0.13652705949581434	-0.6777708315795199	0.025403116079006013	15.535452466458082	980.7150291182477	206.0
