Path no.	a	b	c	E_P	R_P	I_P	Length	No. pixel
1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
2.0	0.19371294336139652	0.19371294336139652	0.6125741132772069	53.71474758161514	0.0	46.26491839910159	806.2296390255311	135.0
3.0	0.08333333333333333	0.08333333333333333	0.8333333333333334	55.42982887749173	0.0	45.83557714620838	832.026856084655	140.0
4.0	0.19371294336139652	0.6125741132772069	0.19371294336139652	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
5.0	0.1365270594958143	0.4317364702520928	0.4317364702520928	53.71474758161514	0.0	46.26491839910159	806.2296390255311	135.0
6.0	0.07061011116965424	0.22328877713380335	0.7061011116965423	55.42982887749173	0.0	45.83557714620838	832.026856084655	140.0
7.0	0.08333333333333333	0.8333333333333334	0.08333333333333333	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
8.0	0.07061011116965424	0.7061011116965423	0.22328877713380335	53.71474758161514	0.0	46.26491839910159	806.2296390255311	135.0
9.0	0.047619047619047616	0.47619047619047616	0.47619047619047616	55.42982887749173	0.0	45.83557714620838	832.026856084655	140.0
10.0	0.6125741132772069	0.19371294336139652	0.19371294336139652	51.32372567378788	0.0	49.03735672408948	770.4241013802742	125.0
11.0	0.4317364702520928	0.1365270594958143	0.4317364702520928	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
12.0	0.22328877713380335	0.07061011116965424	0.7061011116965423	53.71474758161514	0.0	46.26491839910159	806.2296390255311	135.0
13.0	0.43173647025209283	0.43173647025209283	0.1365270594958143	51.32372567378788	0.0	49.03735672408948	770.4241013802742	125.0
14.0	0.33333333333333337	0.33333333333333337	0.33333333333333337	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
15.0	0.19371294336139655	0.19371294336139655	0.6125741132772068	53.71474758161514	0.0	46.26491839910159	806.2296390255311	135.0
16.0	0.22328877713380335	0.7061011116965423	0.07061011116965424	51.32372567378788	0.0	49.03735672408948	770.4241013802742	125.0
17.0	0.19371294336139655	0.6125741132772068	0.19371294336139655	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
18.0	0.13652705949581434	0.4317364702520929	0.4317364702520929	53.71474758161514	0.0	46.26491839910159	806.2296390255311	135.0
19.0	0.8333333333333334	0.08333333333333333	0.08333333333333333	50.92520835245427	0.0	51.574464975907176	764.8418834985222	123.0
20.0	0.7061011116965423	0.07061011116965424	0.22328877713380335	51.32372567378788	0.0	49.03735672408948	770.4241013802742	125.0
21.0	0.47619047619047616	0.047619047619047616	0.47619047619047616	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
22.0	0.7061011116965423	0.22328877713380335	0.07061011116965424	50.92520835245427	0.0	51.574464975907176	764.8418834985222	123.0
23.0	0.6125741132772068	0.19371294336139655	0.19371294336139655	51.32372567378788	0.0	49.03735672408948	770.4241013802742	125.0
24.0	0.4317364702520929	0.13652705949581434	0.4317364702520929	52.44113383979045	0.0	46.89399938756833	787.1707550255311	131.0
25.0	0.47619047619047616	0.47619047619047616	0.047619047619047616	50.92520835245427	0.0	51.574464975907176	764.8418834985222	123.0
26.0	0.4317364702520929	0.4317364702520929	0.13652705949581434	51.32372567378788	0.0	49.03735672408948	770.4241013802742	125.0
