Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
787.0	0.32617771748939306	0.4212747217587451	0.2525475607518618	57.026507338025795	5.223376435388374	105.98512911295559	964806.5780309595	0.5598925125914491	0.2483324176386128	9174.966911011114	141.0
788.0	0.30380826716022774	0.3923834656795446	0.30380826716022774	57.026507338025795	5.223376435388374	105.98512911295559	964806.5780309595	0.5598925125914491	0.2483324176386128	9174.966911011114	141.0
790.0	0.25254756075186174	0.3261777174893931	0.42127472175874514	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
791.0	0.3527448107897652	0.5884138083729407	0.05884138083729406	58.184794396925014	1.4867433449986425	118.50733468089038	984403.1310348101	0.20073157565426392	0.20464876053093706	9515.175640557187	149.0
792.0	0.34679547038253683	0.5784897104436568	0.07471481917380622	58.184794396925014	1.4867433449986425	118.50733468089038	984403.1310348101	0.20073157565426392	0.20464876053093706	9515.175640557187	149.0
793.0	0.3394022439794508	0.5661570655090274	0.09444069051152175	57.91625691813912	2.0345919163129973	115.97872189472734	979859.862683397	0.2662583772022168	0.21635998719778826	9439.325609943706	148.0
794.0	0.3303075069804139	0.5509861298352408	0.11870636318434542	58.496777690663656	2.0023175943491016	114.28666126325105	989681.4401595581	0.2613516251916289	0.22779282930235778	9528.18944839763	148.0
795.0	0.31925835817928144	0.5325550387844683	0.1481866030362502	57.1845110135273	4.285698656396953	108.12866142389797	967479.7732272445	0.4861136060833401	0.2438555145181961	9237.80313378415	143.0
796.0	0.3060364351736612	0.5104995419159754	0.18346402291036354	57.097168983841854	4.714236669799465	107.02895780214138	966002.071563357	0.5208232836689599	0.24627494505534242	9206.385022397631	142.0
797.0	0.2904980229066276	0.4845799080661006	0.2249220690272719	57.023375480328816	5.20619349787842	106.02280589018794	964753.5914980549	0.5586987454433773	0.2480652064525678	9174.966911011114	141.0
798.0	0.27262066289036935	0.4547586742192613	0.27262066289036935	57.026507338025795	5.223376435388374	105.98512911295559	964806.5780309595	0.5598925125914491	0.2483324176386128	9174.966911011114	141.0
799.0	0.25254756075186174	0.42127472175874514	0.3261777174893931	57.026507338025795	5.223376435388374	105.98512911295559	964806.5780309595	0.5598925125914491	0.2483324176386128	9174.966911011114	141.0
800.0	0.23061661183190002	0.38469169408404996	0.38469169408404996	57.11006468013519	5.604012609731122	105.54551694206644	966220.248218265	0.5873015551504343	0.2514502344534295	9174.966911011114	141.0
801.0	0.7947167655376318	0.10264161723118406	0.10264161723118406	53.56243479969717	21.668205210924853	99.90408976066774	906199.4472813042	0.9856800437969271	0.23737336060558978	8061.011251060592	131.0
802.0	0.7716257648906985	0.09965929981614352	0.12871493529315806	53.63911963978173	21.489421336239424	99.52521450440184	907496.8446076086	0.985378701486773	0.24602110223938	8092.429362447111	132.0
803.0	0.7437164684969036	0.09605467557532285	0.16022885592777342	54.79071759788971	46.57851798348568	73.20728274097726	926980.2276358504	0.9999954584905107	0.26053249756588626	7055.631686692002	99.0
804.0	0.710524549173032	0.0917677743469281	0.1977076764800399	54.788576232987765	46.601749035968396	73.20355141108499	926943.9988180636	0.9999954426665537	0.2605701877668183	7055.6316866920015	99.0
805.0	0.6718008676777829	0.0867664185605949	0.2414327137616221	54.778491338015456	46.70060622792586	73.1951304113004	926773.3768834191	0.9999953680706274	0.2606552483707031	7055.6316866920015	99.0
806.0	0.6276227374074046	0.0810605936254258	0.2913166689671695	54.778491338015456	46.70060622792586	73.1951304113004	926773.3768834191	0.9999953680706274	0.2606552483707031	7055.6316866920015	99.0
807.0	0.5784897104436569	0.07471481917380624	0.34679547038253694	54.778491338015456	46.70060622792586	73.1951304113004	926773.3768834191	0.9999953680706274	0.2606552483707031	7055.6316866920015	99.0
808.0	0.5253704960962896	0.06785420882418662	0.4067752950795238	54.77315615713242	46.758125357802385	73.1920917673196	926683.1132875719	0.9999953291207087	0.26068594174424653	7055.6316866920015	99.0
809.0	0.4696698999054755	0.06066020018904909	0.4696698999054755	54.77315615713242	46.758125357802385	73.1920917673196	926683.1132875719	0.9999953291207087	0.26068594174424653	7055.6316866920015	99.0
810.0	0.4131028573170375	0.053354285698451125	0.5335428569845113	54.77315615713242	46.758125357802385	73.1920917673196	926683.1132875719	0.9999953291207087	0.26068594174424653	7055.6316866920015	99.0
811.0	0.7716257648906985	0.12871493529315806	0.09965929981614352	53.7013474897959	20.441730142426394	100.26296686525582	908549.6504313024	0.9809695188664035	0.2404320692026074	8136.861281674075	132.0
813.0	0.7234562861014728	0.12067978194866265	0.15586393194986448	54.821777063366035	46.382330980392055	73.20728274097726	927505.7091706753	0.9999956411290917	0.26053249756588626	7055.6316866920015	99.0
814.0	0.6920099180197188	0.11543421159964617	0.19255587038063504	54.821777063366035	46.382330980392055	73.20728274097726	927505.7091706753	0.9999956411290917	0.26053249756588626	7055.6316866920015	99.0
815.0	0.6552258038078672	0.10929825153192438	0.23547594466020835	54.821777063366035	46.382330980392055	73.20728274097726	927505.7091706753	0.9999956411290917	0.26053249756588626	7055.6316866920015	99.0
816.0	0.6131324620992228	0.10227665894025084	0.28459087896052637	54.821777063366035	46.382330980392055	73.20728274097726	927505.7091706753	0.9999956411290917	0.26053249756588626	7055.6316866920015	99.0
817.0	0.5661570655090274	0.09444069051152176	0.3394022439794509	54.81963569846409	46.40556203287477	73.20355141108499	927469.4803528885	0.9999956259415012	0.2605701877668183	7055.6316866920015	99.0
818.0	0.5151787803043794	0.08593700001798064	0.39888421967764	54.80955080349178	46.50441922483223	73.1951304113004	927298.8584182439	0.9999955543454793	0.2606552483707031	7055.6316866920015	99.0
820.0	0.40677529507952376	0.06785420882418661	0.5253704960962895	54.80955080349178	46.50441922483223	73.1951304113004	927298.8584182439	0.9999955543454793	0.2606552483707031	7055.6316866920015	99.0
821.0	0.7437164684969036	0.16022885592777342	0.09605467557532285	53.753997117463854	19.851573990427347	100.65695137109088	909440.406493283	0.9786086835934611	0.24318081675871517	8168.279393060594	133.0
822.0	0.7234562861014728	0.15586393194986448	0.12067978194866265	53.753997117463854	19.851573990427347	100.65695137109088	909440.406493283	0.9786086835934611	0.24318081675871517	8168.279393060594	133.0
825.0	0.634991255872838	0.13680471895193547	0.2282040251752266	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
827.0	0.5509861298352405	0.1187063631843454	0.3303075069804139	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
828.0	0.5025865234255633	0.10827898408105557	0.3891344924933811	54.8376253527341	46.30263603128754	73.20355141108499	927773.8394586168	0.9999957202044216	0.2605701877668183	7055.6316866920015	99.0
830.0	0.39888421967764	0.08593700001798063	0.5151787803043794	54.83590938119143	46.320471290044956	73.20178270774217	927744.807685335	0.9999957069161575	0.26058805345714986	7055.6316866920015	99.0
831.0	0.710524549173032	0.1977076764800399	0.0917677743469281	56.3866676093729	6.2667872932870825	106.66665232247031	953981.4090366412	0.6337874055435837	0.24349891969879212	9041.671153330224	141.0
832.0	0.6920099180197188	0.19255587038063504	0.11543421159964617	55.805070364364916	8.723836238510971	105.88787262005864	944141.6191925555	0.7692510306504946	0.2326965752169663	8858.552980716742	138.0
834.0	0.6424621697820906	0.17876891510895465	0.17876891510895465	53.71141362764588	20.408444499062075	100.24429364320211	908719.9550223843	0.9810204404059378	0.24057353300604456	8136.861281674075	132.0
835.0	0.6106358202570775	0.16991304429807913	0.2194511354448432	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
836.0	0.5739161458373258	0.15969557676781265	0.26638827739486154	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
838.0	0.48720606070806094	0.13556798050355104	0.377225958788388	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
840.0	0.38913449249338106	0.10827898408105555	0.5025865234255633	54.8376253527341	46.30263603128754	73.20355141108499	927773.8394586168	0.9999957202044216	0.2605701877668183	7055.6316866920015	99.0
841.0	0.6718008676777829	0.2414327137616221	0.0867664185605949	56.78142172666958	5.364176570525142	106.10172800653201	960660.0815847438	0.5693631065819815	0.24750547513097865	9130.534991784149	141.0
842.0	0.6552258038078672	0.23547594466020835	0.10929825153192438	56.78142172666958	5.364176570525142	106.10172800653201	960660.0815847438	0.5693631065819815	0.24750547513097865	9130.534991784149	141.0
843.0	0.6349912558728379	0.22820402517522653	0.13680471895193544	56.78142172666958	5.364176570525142	106.10172800653201	960660.0815847438	0.5693631065819815	0.24750547513097865	9130.534991784149	141.0
844.0	0.6106358202570775	0.2194511354448432	0.16991304429807913	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
846.0	0.548383837505986	0.1970789328238629	0.25453722967015097	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
847.0	0.5104995419159751	0.18346402291036348	0.3060364351736612	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
848.0	0.4686815177809522	0.16843540425738776	0.36288307796166014	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
849.0	0.42383991594123016	0.15232016811753976	0.42383991594123016	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
850.0	0.377225958788388	0.135567980503551	0.48720606070806094	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
851.0	0.6276227374074046	0.2913166689671695	0.0810605936254258	56.852016405082544	4.8567006587706105	107.16416221312268	961854.4421248885	0.5312125139758279	0.24532280131603745	9161.953103170668	142.0
852.0	0.6131324620992228	0.28459087896052637	0.10227665894025084	56.78142172666958	5.364176570525142	106.10172800653201	960660.0815847438	0.5693631065819815	0.24750547513097865	9130.534991784149	141.0
854.0	0.5739161458373258	0.26638827739486154	0.15969557676781265	56.78142172666958	5.364176570525142	106.10172800653201	960660.0815847438	0.5693631065819815	0.24750547513097865	9130.534991784149	141.0
855.0	0.548383837505986	0.25453722967015097	0.1970789328238629	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
856.0	0.518586727383443	0.24070663630827843	0.24070663630827843	56.612540096320494	6.835832025601369	104.96811359385136	957802.8470200602	0.6651833897244663	0.23936149569672927	9036.280657624593	138.0
857.0	0.48457990806610046	0.22492206902727194	0.29049802290662763	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
858.0	0.4467431731480569	0.20735981239767617	0.3458970144542669	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
859.0	0.40581798793588053	0.1883640241282389	0.40581798793588053	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
861.0	0.5784897104436569	0.34679547038253694	0.07471481917380624	56.94255725986806	4.44368172904369	108.20758354024203	963386.2633139334	0.49853203914319755	0.2433036116066991	9193.371214557186	143.0
